movieId,title,adult,homepage,original_language,overview,release_date,runtime,length
88879,An Affair to Remember,False,missing,en,"Nickie Ferrante's return to New York to marry a rich heiress is well publicized as are his many antics and affairs. He meets a nightclub singer Terry McKay who is also on her way home to her longtime boyfriend. She sees him as just another playboy and he sees her as stand-offish but over several days they soon find they've fallen in love. Nickie has never really worked in his life so they agree that they will meet again in six months time atop the Empire State building. This will give them time to deal with their current relationships and for Nickie to see if he can actually earn a living. He returns to painting and is reasonably successful. On the agreed date, Nickie is waiting patiently for Terry who is racing to join him. Fate intervenes however resulting in misunderstanding and heartbreak and only fate can save their relationship.",1957-07-11,111.0,111.0
136598,To Catch a Thief,False,missing,en,A delightful Hitchcock film about an ex-burglar who must catch a thief who’s been copying this style before he gets accused of the wrong crimes. His time is running out as the police are close behind him yet he finds time for a little romance of course. A classic masterpiece starring Grace Kelly and Cary Grant.,1955-08-03,106.0,106.0
91842,Father of the Bride,False,missing,en,"Proud father Stanley Banks remembers the day his daughter, Kay, got married. Starting when she announces her engagement through to the wedding itself, we learn of all the surprises and disasters along the way.",1950-06-16,92.0,92.0
81083,The Band Wagon,False,missing,en,A pretentiously artistic director is hired for a new Broadway musical and changes it beyond recognition.,1953-08-07,112.0,112.0
79677,Ninotchka,False,missing,en,A stern Russian woman sent to Paris on official business finds herself attracted to a man who represents everything she is supposed to detest.,1939-10-06,110.0,110.0
89300,Love in the Afternoon,False,missing,en,Lovestruck conservatory student Adriane pretends to be just as much as a cosmopolitan lover as the worldly mature Frank Flannag hoping that l’amour will take hold.,1957-06-30,130.0,130.0
81898,Gigi,False,missing,en,"A home, a motorcar, servants, the latest fashions: the most eligible and most finicky bachelor (Louis Jourdan) in Paris offers them all to Gigi (Leslie Caron). But she, who's gone from girlish gawkishness to cultured glamour before our eyes, yearns for that wonderful something money can't buy.",1958-04-15,116.0,116.0
101577,The Reluctant Debutante,False,missing,it,"Jimmy and Sheila Broadbent (Rex Harrison and Kay Kendall), welcome to London Jimmy's 17-year-old daughter, Jane (Sandra Dee). Jane is from Jimmy's first marriage to an American and has come to visit her father and the step-mother she has never met. While visiting Sheila has the idea of making Jane a debutante, an idea Jane resists. Difficulties range from Jane's apathy to being placed on the marriage block, the determined efforts of Sheila's cousin, Mabel Claremont, (Angela Lansbury) to win wealthy David Fenner (Peter Myers) for her debutante daughter Clarissa (Diane Clare), and Jane's attraction to David Parkson (John Saxon), an American drummer who plays in the orchestra at the coming-out balls.",1958-01-01,94.0,94.0
91542,The Adventures of Robin Hood,False,missing,en,Robin Hood (Errol Flynn) fights nobly for justice against the evil Sir Guy of Gisbourne (Basil Rathbone) while striving to win the hand of the beautiful Maid Marian (Olivia de Havilland).,1938-05-13,102.0,102.0
85401,The Mark of Zorro,False,missing,en,"Around 1820 the son of a California nobleman comes home from Spain to find his native land under a villainous dictatorship. On the one hand he plays the useless fop, while on the other he is the masked avenger Zorro.",1940-11-08,94.0,94.0
104597,Laura,False,missing,en,A police detective falls in love with the woman whose murder he's investigating.,1944-10-11,88.0,88.0
85213,The Ghost and Mrs. Muir,False,missing,en,"In 1900, strong-willed widow Lucy Muir goes to live in Gull Cottage by the British seaside, even though it appears to be haunted. Sure enough, that very night she meets the ghost of crusty former owner Captain Gregg...and refuses to be scared off. Indeed, they become friends and allies, after Lucy gets used to the idea of a man's ghost haunting her bedroom. But when a charming live man comes courting, Lucy and the captain must deal with their feelings for each other.",1947-06-26,104.0,104.0
90403,Lost Horizon,False,missing,en,"British diplomat Robert Conway and a small group of civilians crash land in the Himalayas, and are rescued by the people of the mysterious, Eden-like valley of Shangri-la. Protected by the mountains from the world outside, where the clouds of World War II are gathering, Shangri-la provides a seductive escape for the world-weary Conway.",1937-09-01,97.0,97.0
101884,Top Hat,False,missing,en,"Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace.",1935-09-06,101.0,101.0
92008,To Be or Not to Be,False,missing,en,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",1942-03-05,99.0,99.0
81845,My Man Godfrey,False,missing,en,A zany heiress tries to help a tramp by making him the family butler.,1936-09-17,94.0,94.0
73392,Giant,False,missing,en,Sprawling epic covering the life of a Texas cattle rancher and his family and associates.,1956-10-10,201.0,201.0
122902,East of Eden,False,missing,en,"In the Salinas Valley, in and around World War I, Cal Trask feels he must compete against overwhelming odds with his brother Aron for the love of their father Adam. Cal is frustrated at every turn, from his reaction to the war, to how to get ahead in business and in life, to how to relate to estranged mother.",1955-03-09,115.0,115.0
87869,The Thin Man,False,missing,en,"After a four year absence, one time detective Nick Charles returns to New York with his new wife Nora and their dog, Asta. Nick re-connects with many of his old cronies, several of whom are eccentric characters, to say the least. He's also approached by Dorothy Wynant whose inventor father Clyde Wynant is suspected of murdering her step-mother. Her father had left on a planned trip some months before and she has had no contact with him. Nick isn't all that keen on resuming his former profession but egged-on by wife Nora, who thinks this all very exciting, he agrees to help out. He solves the case, announcing the identity of the killer at a dinner party for all of the suspects.",1934-05-25,93.0,93.0
78321,His Girl Friday,False,missing,en,"Hildy, the journalist former wife of newspaper editor Walter Burns, visits his office to inform him that she's engaged and will be getting remarried the next day. Walter can't let that happen and frames the fiancé, Bruce Baldwin, for one thing after another, to keep him temporarily held in prison, while trying to steer Hildy into returning to her old job as his employee.",1940-01-18,92.0,92.0
96863,Around the World in Eighty Days,False,missing,en,"Based on the famous book by Jules Verne the movie follows Phileas Fogg on his journey around the world. Which has to be completed within 80 days, a very short period for those days.",1956-10-17,167.0,167.0
91974,It's a Wonderful Life,False,missing,en,"George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money, hides it from Billy, and George's troubles begin.",1946-12-20,130.0,130.0
